,ID,Store ID,Total Price,Base Price,Units Sold,new_column
91648,129700,9132,295.6875,295.6875,31,2026-09-22 21:40:20.451076
91649,129701,9132,206.625,234.4125,25,2026-09-22 21:40:20.451076
91650,129702,9132,227.2875,227.2875,11,2026-09-22 21:40:20.451076
91651,129703,9132,209.475,209.475,82,2026-09-22 21:40:20.451076
91652,129704,9132,212.325,212.325,38,2026-09-22 21:40:20.451076
91653,129710,9147,106.1625,106.1625,108,2026-09-22 21:40:20.451076
91654,129711,9147,106.1625,106.1625,68,2026-09-22 21:40:20.451076
91655,129712,9147,105.45,105.45,92,2026-09-22 21:40:20.451076
91656,129714,9147,131.8125,131.8125,61,2026-09-22 21:40:20.451076
91657,129715,9147,133.95,133.95,38,2026-09-22 21:40:20.451076
91658,129716,9147,166.725,166.725,87,2026-09-22 21:40:20.451076
91659,129720,9147,219.45,219.45,52,2026-09-22 21:40:20.451076
91660,129721,9147,327.0375,327.0375,50,2026-09-22 21:40:20.451076
91661,129722,9147,227.2875,227.2875,49,2026-09-22 21:40:20.451076
91662,129725,9147,213.0375,213.0375,26,2026-09-22 21:40:20.451076
91663,129726,9147,207.3375,207.3375,78,2026-09-22 21:40:20.451076
91664,129728,9147,498.0375,498.0375,7,2026-09-22 21:40:20.451076
91665,129730,9147,498.0375,498.0375,17,2026-09-22 21:40:20.451076
91666,129731,9147,156.0375,177.4125,18,2026-09-22 21:40:20.451076
91667,129733,9164,106.1625,106.1625,84,2026-09-22 21:40:20.451076
91668,129734,9164,105.45,105.45,36,2026-09-22 21:40:20.451076
91669,129735,9164,106.875,106.875,66,2026-09-22 21:40:20.451076
91670,129736,9164,133.95,133.95,27,2026-09-22 21:40:20.451076
91671,129737,9164,133.2375,133.2375,54,2026-09-22 21:40:20.451076
91672,129738,9164,166.725,166.725,59,2026-09-22 21:40:20.451076
91673,129740,9164,225.8625,225.8625,54,2026-09-22 21:40:20.451076
91674,129741,9164,327.0375,327.0375,42,2026-09-22 21:40:20.451076
91675,129742,9164,213.0375,213.0375,69,2026-09-22 21:40:20.451076
91676,129743,9164,213.0375,213.0375,37,2026-09-22 21:40:20.451076
91677,129744,9164,213.0375,213.0375,11,2026-09-22 21:40:20.451076
91678,129745,9164,234.4125,234.4125,49,2026-09-22 21:40:20.451076
91679,129746,9164,205.2,205.2,80,2026-09-22 21:40:20.451076
91680,129747,9164,213.0375,213.0375,39,2026-09-22 21:40:20.451076
91681,129749,9164,498.0375,498.0375,15,2026-09-22 21:40:20.451076
91682,129750,9164,488.0625,488.0625,25,2026-09-22 21:40:20.451076
91683,129751,9164,412.5375,412.5375,15,2026-09-22 21:40:20.451076
91684,129752,9164,159.6,177.4125,30,2026-09-22 21:40:20.451076
91685,129755,9178,134.6625,134.6625,12,2026-09-22 21:40:20.451076
91686,129760,9178,194.5125,194.5125,45,2026-09-22 21:40:20.451076
91687,129763,9178,227.2875,227.2875,1,2026-09-22 21:40:20.451076
91688,129764,9178,213.0375,213.0375,59,2026-09-22 21:40:20.451076
91689,129765,9178,212.325,212.325,45,2026-09-22 21:40:20.451076
91690,129768,9178,469.5375,469.5375,15,2026-09-22 21:40:20.451076
91691,129770,9190,89.0625,89.0625,40,2026-09-22 21:40:20.451076
91692,129771,9190,88.35,88.35,16,2026-09-22 21:40:20.451076
91693,129773,9190,69.825,112.575,7,2026-09-22 21:40:20.451076
91694,129774,9190,133.95,133.95,38,2026-09-22 21:40:20.451076
91695,129775,9190,131.8125,131.8125,74,2026-09-22 21:40:20.451076
91696,129776,9190,167.4375,167.4375,27,2026-09-22 21:40:20.451076
91697,129777,9190,227.2875,227.2875,28,2026-09-22 21:40:20.451076
91698,129778,9190,230.1375,230.1375,18,2026-09-22 21:40:20.451076
91699,129780,9190,198.7875,198.7875,121,2026-09-22 21:40:20.451076
91700,129781,9190,312.7875,312.7875,56,2026-09-22 21:40:20.451076
91701,129782,9190,210.1875,210.1875,70,2026-09-22 21:40:20.451076
91702,129783,9190,205.9125,205.9125,48,2026-09-22 21:40:20.451076
91703,129784,9190,205.9125,205.9125,29,2026-09-22 21:40:20.451076
91704,129787,9190,227.2875,227.2875,46,2026-09-22 21:40:20.451076
91705,129788,9190,227.2875,227.2875,32,2026-09-22 21:40:20.451076
91706,129789,9190,227.2875,227.2875,35,2026-09-22 21:40:20.451076
91707,129791,9190,469.5375,469.5375,23,2026-09-22 21:40:20.451076
91708,129792,9190,469.5375,469.5375,22,2026-09-22 21:40:20.451076
91709,129796,9221,86.925,86.925,31,2026-09-22 21:40:20.451076
91710,129798,9221,84.7875,84.7875,8,2026-09-22 21:40:20.451076
91711,129799,9221,128.9625,128.9625,19,2026-09-22 21:40:20.451076
91712,129800,9221,127.5375,127.5375,54,2026-09-22 21:40:20.451076
91713,129801,9221,158.175,158.175,30,2026-09-22 21:40:20.451076
91714,129803,9221,225.8625,225.8625,17,2026-09-22 21:40:20.451076
91715,129804,9221,233.7,233.7,30,2026-09-22 21:40:20.451076
91716,129805,9221,198.7875,198.7875,64,2026-09-22 21:40:20.451076
91717,129806,9221,312.7875,312.7875,12,2026-09-22 21:40:20.451076
91718,129807,9221,205.2,234.4125,9,2026-09-22 21:40:20.451076
91719,129809,9221,205.9125,205.9125,10,2026-09-22 21:40:20.451076
91720,129810,9221,218.025,218.025,27,2026-09-22 21:40:20.451076
91721,129811,9221,227.2875,227.2875,25,2026-09-22 21:40:20.451076
91722,129812,9221,227.2875,227.2875,17,2026-09-22 21:40:20.451076
91723,129815,9250,106.1625,105.45,167,2026-09-22 21:40:20.451076
91724,129816,9250,106.875,99.0375,124,2026-09-22 21:40:20.451076
91725,129817,9250,106.1625,106.1625,31,2026-09-22 21:40:20.451076
91726,129820,9250,134.6625,134.6625,56,2026-09-22 21:40:20.451076
91727,129821,9250,134.6625,134.6625,80,2026-09-22 21:40:20.451076
91728,129822,9250,168.8625,168.8625,95,2026-09-22 21:40:20.451076
91729,129825,9250,285.0,341.2875,13,2026-09-22 21:40:20.451076
91730,129826,9250,215.8875,215.8875,83,2026-09-22 21:40:20.451076
91731,129827,9250,327.0375,327.0375,45,2026-09-22 21:40:20.451076
91732,129828,9250,215.8875,215.8875,95,2026-09-22 21:40:20.451076
91733,129829,9250,213.0375,213.0375,12,2026-09-22 21:40:20.451076
91734,129830,9250,213.0375,213.0375,10,2026-09-22 21:40:20.451076
91735,129831,9250,211.6125,211.6125,71,2026-09-22 21:40:20.451076
91736,129832,9250,209.475,209.475,59,2026-09-22 21:40:20.451076
91737,129833,9250,213.0375,213.0375,24,2026-09-22 21:40:20.451076
91738,129835,9250,498.0375,498.0375,20,2026-09-22 21:40:20.451076
91739,129836,9250,498.0375,498.0375,36,2026-09-22 21:40:20.451076
91740,129838,9250,156.0375,177.4125,10,2026-09-22 21:40:20.451076
91741,129841,9273,83.3625,81.225,133,2026-09-22 21:40:20.451076
91742,129842,9273,85.5,85.5,15,2026-09-22 21:40:20.451076
91743,129843,9273,89.0625,89.0625,6,2026-09-22 21:40:20.451076
91744,129846,9273,126.1125,126.1125,11,2026-09-22 21:40:20.451076
91745,129847,9273,123.2625,123.2625,48,2026-09-22 21:40:20.451076
91746,129848,9273,158.8875,158.8875,12,2026-09-22 21:40:20.451076
91747,129849,9273,227.2875,227.2875,17,2026-09-22 21:40:20.451076
91748,129850,9273,232.275,232.275,26,2026-09-22 21:40:20.451076
91749,129851,9273,230.1375,230.1375,28,2026-09-22 21:40:20.451076
91750,129852,9273,194.5125,194.5125,63,2026-09-22 21:40:20.451076
91751,129853,9273,234.4125,234.4125,34,2026-09-22 21:40:20.451076
91752,129854,9273,169.575,203.0625,27,2026-09-22 21:40:20.451076
91753,129855,9273,205.9125,205.9125,19,2026-09-22 21:40:20.451076
91754,129856,9273,205.9125,205.9125,14,2026-09-22 21:40:20.451076
91755,129858,9273,205.9125,205.9125,47,2026-09-22 21:40:20.451076
91756,129859,9273,205.2,205.2,42,2026-09-22 21:40:20.451076
91757,129860,9273,451.0125,451.0125,10,2026-09-22 21:40:20.451076
91758,129861,9273,453.15,469.5375,11,2026-09-22 21:40:20.451076
91759,129862,9273,460.275,460.275,19,2026-09-22 21:40:20.451076
91760,129864,9279,85.5,85.5,34,2026-09-22 21:40:20.451076
91761,129865,9279,86.925,86.925,50,2026-09-22 21:40:20.451076
91762,129866,9279,89.0625,89.0625,9,2026-09-22 21:40:20.451076
91763,129867,9279,133.2375,133.2375,17,2026-09-22 21:40:20.451076
91764,129868,9279,132.525,132.525,27,2026-09-22 21:40:20.451076
91765,129869,9279,163.1625,163.1625,26,2026-09-22 21:40:20.451076
91766,129870,9279,229.425,284.2875,45,2026-09-22 21:40:20.451076
91767,129871,9279,230.85,279.3,31,2026-09-22 21:40:20.451076
91768,129872,9279,234.4125,281.4375,35,2026-09-22 21:40:20.451076
91769,129873,9279,190.2375,190.2375,74,2026-09-22 21:40:20.451076
91770,129874,9279,295.6875,295.6875,36,2026-09-22 21:40:20.451076
91771,129875,9279,223.0125,223.0125,32,2026-09-22 21:40:20.451076
91772,129876,9279,205.9125,205.9125,13,2026-09-22 21:40:20.451076
91773,129877,9279,205.9125,205.9125,16,2026-09-22 21:40:20.451076
91774,129878,9279,227.2875,227.2875,33,2026-09-22 21:40:20.451076
91775,129879,9279,213.0375,213.0375,50,2026-09-22 21:40:20.451076
91776,129880,9279,212.325,212.325,32,2026-09-22 21:40:20.451076
91777,129882,9279,469.5375,469.5375,1,2026-09-22 21:40:20.451076
91778,129883,9279,469.5375,469.5375,16,2026-09-22 21:40:20.451076
91779,129885,9279,142.5,177.4125,23,2026-09-22 21:40:20.451076
91780,129886,9281,86.925,86.925,28,2026-09-22 21:40:20.451076
91781,129887,9281,87.6375,86.2125,42,2026-09-22 21:40:20.451076
91782,129889,9281,128.9625,128.9625,21,2026-09-22 21:40:20.451076
91783,129890,9281,126.1125,126.1125,50,2026-09-22 21:40:20.451076
91784,129891,9281,163.875,163.875,20,2026-09-22 21:40:20.451076
91785,129894,9281,198.7875,198.7875,85,2026-09-22 21:40:20.451076
91786,129895,9281,312.7875,312.7875,21,2026-09-22 21:40:20.451076
91787,129896,9281,205.2,205.2,24,2026-09-22 21:40:20.451076
91788,129899,9281,227.2875,227.2875,25,2026-09-22 21:40:20.451076
91789,129900,9281,227.2875,227.2875,26,2026-09-22 21:40:20.451076
91790,129904,9281,469.5375,469.5375,4,2026-09-22 21:40:20.451076
91791,129905,9281,142.5,171.7125,13,2026-09-22 21:40:20.451076
91792,129906,9281,177.4125,213.0375,12,2026-09-22 21:40:20.451076
91793,129907,9281,180.2625,213.0375,37,2026-09-22 21:40:20.451076
91794,129908,9328,86.925,86.925,43,2026-09-22 21:40:20.451076
91795,129909,9328,86.2125,86.2125,52,2026-09-22 21:40:20.451076
91796,129910,9328,88.35,88.35,13,2026-09-22 21:40:20.451076
91797,129911,9328,130.3875,130.3875,21,2026-09-22 21:40:20.451076
91798,129912,9328,131.1,131.1,29,2026-09-22 21:40:20.451076
91799,129913,9328,161.025,161.025,25,2026-09-22 21:40:20.451076
91800,129914,9328,224.4375,224.4375,10,2026-09-22 21:40:20.451076
91801,129915,9328,232.9875,232.9875,15,2026-09-22 21:40:20.451076
91802,129916,9328,230.85,230.85,11,2026-09-22 21:40:20.451076
91803,129917,9328,194.5125,194.5125,79,2026-09-22 21:40:20.451076
91804,129918,9328,312.7875,312.7875,15,2026-09-22 21:40:20.451076
91805,129919,9328,213.0375,213.0375,34,2026-09-22 21:40:20.451076
91806,129921,9328,205.9125,205.9125,8,2026-09-22 21:40:20.451076
91807,129922,9328,223.0125,223.0125,26,2026-09-22 21:40:20.451076
91808,129923,9328,222.3,222.3,26,2026-09-22 21:40:20.451076
91809,129924,9328,227.2875,227.2875,18,2026-09-22 21:40:20.451076
91810,129927,9328,469.5375,469.5375,2,2026-09-22 21:40:20.451076
91811,129928,9328,142.5,172.425,7,2026-09-22 21:40:20.451076
91812,129930,9328,177.4125,213.0375,34,2026-09-22 21:40:20.451076
91813,129931,9371,106.1625,106.1625,54,2026-09-22 21:40:20.451076
91814,129932,9371,106.1625,106.1625,31,2026-09-22 21:40:20.451076
91815,129933,9371,106.1625,106.1625,32,2026-09-22 21:40:20.451076
91816,129935,9371,129.675,129.675,24,2026-09-22 21:40:20.451076
91817,129936,9371,133.2375,133.2375,30,2026-09-22 21:40:20.451076
91818,129937,9371,166.0125,166.0125,33,2026-09-22 21:40:20.451076
91819,129940,9371,281.4375,334.1625,25,2026-09-22 21:40:20.451076
91820,129941,9371,225.8625,225.8625,22,2026-09-22 21:40:20.451076
91821,129942,9371,327.0375,327.0375,27,2026-09-22 21:40:20.451076
91822,129943,9371,218.025,218.025,38,2026-09-22 21:40:20.451076
91823,129944,9371,234.4125,234.4125,23,2026-09-22 21:40:20.451076
91824,129945,9371,203.0625,203.0625,48,2026-09-22 21:40:20.451076
91825,129950,9442,106.875,106.875,51,2026-09-22 21:40:20.451076
91826,129951,9442,106.1625,106.1625,24,2026-09-22 21:40:20.451076
91827,129952,9442,131.1,131.1,20,2026-09-22 21:40:20.451076
91828,129953,9442,132.525,132.525,44,2026-09-22 21:40:20.451076
91829,129954,9442,166.725,166.725,34,2026-09-22 21:40:20.451076
91830,129957,9442,218.025,218.025,39,2026-09-22 21:40:20.451076
91831,129958,9442,327.0375,327.0375,29,2026-09-22 21:40:20.451076
91832,129959,9442,207.3375,207.3375,31,2026-09-22 21:40:20.451076
91833,129962,9442,234.4125,234.4125,22,2026-09-22 21:40:20.451076
91834,129963,9442,190.95,190.95,49,2026-09-22 21:40:20.451076
91835,129967,9442,156.0375,177.4125,39,2026-09-22 21:40:20.451076
91836,129968,9430,106.1625,106.875,64,2026-09-22 21:40:20.451076
91837,129969,9430,106.1625,106.875,73,2026-09-22 21:40:20.451076
91838,129970,9430,106.875,106.875,69,2026-09-22 21:40:20.451076
91839,129972,9430,133.95,133.95,40,2026-09-22 21:40:20.451076
91840,129973,9430,134.6625,134.6625,33,2026-09-22 21:40:20.451076
91841,129974,9430,167.4375,167.4375,49,2026-09-22 21:40:20.451076
91842,129975,9430,209.475,209.475,75,2026-09-22 21:40:20.451076
91843,129976,9430,327.0375,327.0375,34,2026-09-22 21:40:20.451076
91844,129977,9430,213.0375,213.0375,74,2026-09-22 21:40:20.451076
91845,129980,9430,204.4875,204.4875,27,2026-09-22 21:40:20.451076
91846,129981,9430,205.2,205.2,14,2026-09-22 21:40:20.451076
91847,129982,9430,213.0375,213.0375,37,2026-09-22 21:40:20.451076
91848,129984,9430,498.0375,498.0375,8,2026-09-22 21:40:20.451076
91849,129985,9430,485.925,485.925,18,2026-09-22 21:40:20.451076
91850,129986,9430,156.0375,177.4125,9,2026-09-22 21:40:20.451076
91851,129987,9430,177.4125,213.0375,36,2026-09-22 21:40:20.451076
91852,129990,9439,87.6375,87.6375,19,2026-09-22 21:40:20.451076
91853,129991,9439,87.6375,87.6375,9,2026-09-22 21:40:20.451076
91854,129992,9439,131.1,131.1,12,2026-09-22 21:40:20.451076
91855,129993,9439,131.1,131.1,32,2026-09-22 21:40:20.451076
91856,129998,9439,194.5125,194.5125,31,2026-09-22 21:40:20.451076
91857,129999,9439,233.7,295.6875,28,2026-09-22 21:40:20.451076
91858,130001,9439,227.2875,223.0125,9,2026-09-22 21:40:20.451076
91859,130002,9439,213.0375,213.0375,20,2026-09-22 21:40:20.451076
91860,130003,9439,212.325,212.325,22,2026-09-22 21:40:20.451076
91861,130006,9425,88.35,88.35,41,2026-09-22 21:40:20.451076
91862,130007,9425,86.925,86.925,28,2026-09-22 21:40:20.451076
91863,130008,9425,132.525,132.525,18,2026-09-22 21:40:20.451076
91864,130010,9425,163.1625,163.1625,7,2026-09-22 21:40:20.451076
91865,130012,9425,194.5125,194.5125,31,2026-09-22 21:40:20.451076
91866,130013,9425,295.6875,295.6875,19,2026-09-22 21:40:20.451076
91867,130014,9425,218.7375,218.7375,21,2026-09-22 21:40:20.451076
91868,130015,9425,205.9125,205.9125,14,2026-09-22 21:40:20.451076
91869,130016,9425,205.9125,205.9125,18,2026-09-22 21:40:20.451076
91870,130017,9425,227.2875,227.2875,24,2026-09-22 21:40:20.451076
91871,130018,9425,146.775,208.05,38,2026-09-22 21:40:20.451076
91872,130019,9425,212.325,212.325,15,2026-09-22 21:40:20.451076
91873,130022,9425,469.5375,469.5375,9,2026-09-22 21:40:20.451076
91874,130024,9425,177.4125,213.0375,38,2026-09-22 21:40:20.451076
91875,130026,9432,86.2125,86.2125,42,2026-09-22 21:40:20.451076
91876,130027,9432,86.925,86.925,32,2026-09-22 21:40:20.451076
91877,130028,9432,86.2125,86.2125,22,2026-09-22 21:40:20.451076
91878,130029,9432,69.1125,112.575,4,2026-09-22 21:40:20.451076
91879,130031,9432,128.9625,128.9625,21,2026-09-22 21:40:20.451076
91880,130032,9432,130.3875,130.3875,33,2026-09-22 21:40:20.451076
91881,130033,9432,163.1625,163.1625,39,2026-09-22 21:40:20.451076
91882,130034,9432,225.15,225.15,19,2026-09-22 21:40:20.451076
91883,130036,9432,233.7,233.7,19,2026-09-22 21:40:20.451076
91884,130037,9432,194.5125,194.5125,69,2026-09-22 21:40:20.451076
91885,130038,9432,295.6875,295.6875,25,2026-09-22 21:40:20.451076
91886,130039,9432,219.45,219.45,25,2026-09-22 21:40:20.451076
91887,130041,9432,205.9125,205.9125,7,2026-09-22 21:40:20.451076
91888,130042,9432,227.2875,227.2875,18,2026-09-22 21:40:20.451076
91889,130043,9432,202.35,202.35,64,2026-09-22 21:40:20.451076
91890,130044,9432,212.325,212.325,22,2026-09-22 21:40:20.451076
91891,130046,9432,469.5375,469.5375,12,2026-09-22 21:40:20.451076
91892,130047,9432,469.5375,469.5375,12,2026-09-22 21:40:20.451076
91893,130050,9436,89.0625,89.0625,14,2026-09-22 21:40:20.451076
91894,130055,9436,128.25,128.25,38,2026-09-22 21:40:20.451076
91895,130056,9436,164.5875,164.5875,26,2026-09-22 21:40:20.451076
91896,130057,9436,237.975,237.975,6,2026-09-22 21:40:20.451076
91897,130058,9436,232.275,232.275,14,2026-09-22 21:40:20.451076
91898,130059,9436,230.85,230.85,10,2026-09-22 21:40:20.451076
91899,130060,9436,194.5125,194.5125,70,2026-09-22 21:40:20.451076
91900,130061,9436,312.7875,312.7875,19,2026-09-22 21:40:20.451076
91901,130062,9436,209.475,209.475,29,2026-09-22 21:40:20.451076
91902,130063,9436,227.2875,227.2875,8,2026-09-22 21:40:20.451076
91903,130064,9436,205.9125,218.025,44,2026-09-22 21:40:20.451076
91904,130068,9436,469.5375,469.5375,6,2026-09-22 21:40:20.451076
91905,130069,9456,87.6375,87.6375,35,2026-09-22 21:40:20.451076
91906,130070,9456,86.2125,86.2125,16,2026-09-22 21:40:20.451076
91907,130071,9456,89.0625,89.0625,6,2026-09-22 21:40:20.451076
91908,130072,9456,134.6625,134.6625,12,2026-09-22 21:40:20.451076
91909,130073,9456,128.25,128.25,19,2026-09-22 21:40:20.451076
91910,130074,9456,170.2875,170.2875,10,2026-09-22 21:40:20.451076
91911,130075,9456,228.0,228.0,10,2026-09-22 21:40:20.451076
91912,130076,9456,225.8625,225.8625,14,2026-09-22 21:40:20.451076
91913,130077,9456,194.5125,194.5125,63,2026-09-22 21:40:20.451076
91914,130078,9456,295.6875,295.6875,19,2026-09-22 21:40:20.451076
91915,130079,9456,213.75,213.75,33,2026-09-22 21:40:20.451076
91916,130080,9456,205.9125,205.9125,14,2026-09-22 21:40:20.451076
91917,130083,9456,200.2125,200.2125,66,2026-09-22 21:40:20.451076
91918,130084,9456,211.6125,211.6125,31,2026-09-22 21:40:20.451076
91919,130087,9456,451.0125,469.5375,18,2026-09-22 21:40:20.451076
91920,130089,9479,86.925,86.925,49,2026-09-22 21:40:20.451076
91921,130090,9479,87.6375,87.6375,100,2026-09-22 21:40:20.451076
91922,130093,9479,131.8125,131.8125,23,2026-09-22 21:40:20.451076
91923,130094,9479,131.8125,131.8125,34,2026-09-22 21:40:20.451076
91924,130095,9479,164.5875,164.5875,32,2026-09-22 21:40:20.451076
91925,130096,9479,230.85,230.85,14,2026-09-22 21:40:20.451076
91926,130097,9479,230.1375,230.1375,20,2026-09-22 21:40:20.451076
91927,130098,9479,230.85,230.85,35,2026-09-22 21:40:20.451076
91928,130099,9479,198.7875,198.7875,104,2026-09-22 21:40:20.451076
91929,130100,9479,312.7875,312.7875,29,2026-09-22 21:40:20.451076
91930,130101,9479,223.725,223.725,31,2026-09-22 21:40:20.451076
91931,130102,9479,205.9125,205.9125,58,2026-09-22 21:40:20.451076
91932,130103,9479,205.9125,205.9125,18,2026-09-22 21:40:20.451076
91933,130104,9479,227.2875,227.2875,54,2026-09-22 21:40:20.451076
91934,130105,9479,223.725,223.725,33,2026-09-22 21:40:20.451076
91935,130106,9479,227.2875,227.2875,21,2026-09-22 21:40:20.451076
91936,130108,9479,469.5375,469.5375,13,2026-09-22 21:40:20.451076
91937,130109,9479,469.5375,469.5375,10,2026-09-22 21:40:20.451076
91938,130110,9479,143.925,171.7125,31,2026-09-22 21:40:20.451076
91939,130111,9481,106.1625,105.45,178,2026-09-22 21:40:20.451076
91940,130112,9481,106.1625,104.7375,134,2026-09-22 21:40:20.451076
91941,130113,9481,106.1625,106.1625,94,2026-09-22 21:40:20.451076
91942,130115,9481,131.1,131.1,67,2026-09-22 21:40:20.451076
91943,130116,9481,133.95,133.95,74,2026-09-22 21:40:20.451076
91944,130117,9481,166.0125,166.0125,124,2026-09-22 21:40:20.451076
91945,130120,9481,272.8875,326.325,42,2026-09-22 21:40:20.451076
91946,130121,9481,221.5875,221.5875,98,2026-09-22 21:40:20.451076
91947,130122,9481,327.0375,327.0375,65,2026-09-22 21:40:20.451076
91948,130123,9481,200.925,200.925,80,2026-09-22 21:40:20.451076
91949,130126,9481,234.4125,234.4125,79,2026-09-22 21:40:20.451076
91950,130127,9481,205.2,205.2,94,2026-09-22 21:40:20.451076
91951,130131,9481,498.0375,498.0375,17,2026-09-22 21:40:20.451076
91952,130135,9490,88.35,86.925,35,2026-09-22 21:40:20.451076
91953,130136,9490,88.35,87.6375,88,2026-09-22 21:40:20.451076
91954,130137,9490,86.925,86.925,11,2026-09-22 21:40:20.451076
91955,130139,9490,134.6625,134.6625,10,2026-09-22 21:40:20.451076
91956,130140,9490,128.9625,128.9625,21,2026-09-22 21:40:20.451076
91957,130141,9490,165.3,165.3,32,2026-09-22 21:40:20.451076
91958,130144,9490,198.7875,198.7875,96,2026-09-22 21:40:20.451076
91959,130145,9490,312.7875,312.7875,31,2026-09-22 21:40:20.451076
91960,130146,9490,218.7375,218.7375,40,2026-09-22 21:40:20.451076
91961,130147,9490,205.9125,205.9125,20,2026-09-22 21:40:20.451076
91962,130148,9490,205.9125,205.9125,31,2026-09-22 21:40:20.451076
91963,130149,9490,227.2875,227.2875,30,2026-09-22 21:40:20.451076
91964,130150,9490,227.2875,208.05,26,2026-09-22 21:40:20.451076
91965,130154,9490,469.5375,469.5375,20,2026-09-22 21:40:20.451076
91966,130156,9498,84.7875,84.7875,19,2026-09-22 21:40:20.451076
91967,130157,9498,87.6375,87.6375,22,2026-09-22 21:40:20.451076
91968,130159,9498,70.5375,109.0125,10,2026-09-22 21:40:20.451076
91969,130160,9498,128.25,128.25,27,2026-09-22 21:40:20.451076
91970,130161,9498,127.5375,127.5375,45,2026-09-22 21:40:20.451076
91971,130162,9498,163.1625,163.1625,31,2026-09-22 21:40:20.451076
91972,130165,9498,198.7875,198.7875,71,2026-09-22 21:40:20.451076
91973,130166,9498,312.7875,312.7875,37,2026-09-22 21:40:20.451076
91974,130167,9498,216.6,216.6,40,2026-09-22 21:40:20.451076
91975,130169,9498,218.025,218.025,24,2026-09-22 21:40:20.451076
91976,130170,9498,223.0125,223.0125,63,2026-09-22 21:40:20.451076
91977,130171,9498,227.2875,227.2875,42,2026-09-22 21:40:20.451076
91978,130174,9498,469.5375,469.5375,17,2026-09-22 21:40:20.451076
91979,130177,9532,87.6375,87.6375,29,2026-09-22 21:40:20.451076
91980,130178,9532,87.6375,87.6375,70,2026-09-22 21:40:20.451076
91981,130179,9532,86.925,86.925,29,2026-09-22 21:40:20.451076
91982,130181,9532,131.1,131.1,28,2026-09-22 21:40:20.451076
91983,130182,9532,132.525,132.525,41,2026-09-22 21:40:20.451076
91984,130183,9532,163.1625,163.1625,57,2026-09-22 21:40:20.451076
91985,130184,9532,230.1375,230.1375,28,2026-09-22 21:40:20.451076
91986,130185,9532,223.0125,223.0125,41,2026-09-22 21:40:20.451076
91987,130186,9532,230.1375,230.1375,50,2026-09-22 21:40:20.451076
91988,130187,9532,198.7875,198.7875,100,2026-09-22 21:40:20.451076
91989,130188,9532,312.7875,312.7875,30,2026-09-22 21:40:20.451076
91990,130189,9532,234.4125,234.4125,39,2026-09-22 21:40:20.451076
91991,130190,9532,205.9125,205.9125,12,2026-09-22 21:40:20.451076
91992,130192,9532,227.2875,227.2875,36,2026-09-22 21:40:20.451076
91993,130193,9532,227.2875,227.2875,27,2026-09-22 21:40:20.451076
91994,130194,9532,227.2875,227.2875,9,2026-09-22 21:40:20.451076
91995,130195,9532,469.5375,469.5375,4,2026-09-22 21:40:20.451076
91996,130196,9532,469.5375,469.5375,4,2026-09-22 21:40:20.451076
91997,130197,9532,469.5375,469.5375,3,2026-09-22 21:40:20.451076
91998,130199,9578,106.1625,106.1625,56,2026-09-22 21:40:20.451076
91999,130200,9578,106.875,106.875,21,2026-09-22 21:40:20.451076
92000,130203,9578,131.8125,131.8125,13,2026-09-22 21:40:20.451076
92001,130204,9578,131.8125,131.8125,57,2026-09-22 21:40:20.451076
92002,130205,9578,163.875,163.875,54,2026-09-22 21:40:20.451076
92003,130207,9578,218.025,218.025,44,2026-09-22 21:40:20.451076
92004,130208,9578,327.0375,327.0375,40,2026-09-22 21:40:20.451076
92005,130209,9578,200.925,200.925,37,2026-09-22 21:40:20.451076
92006,130212,9578,230.1375,230.1375,31,2026-09-22 21:40:20.451076
92007,130216,9578,498.0375,498.0375,10,2026-09-22 21:40:20.451076
92008,130219,9672,106.1625,106.875,99,2026-09-22 21:40:20.451076
92009,130220,9672,106.875,106.875,39,2026-09-22 21:40:20.451076
92010,130221,9672,106.1625,106.1625,40,2026-09-22 21:40:20.451076
92011,130223,9672,134.6625,134.6625,34,2026-09-22 21:40:20.451076
92012,130224,9672,131.1,131.1,48,2026-09-22 21:40:20.451076
92013,130225,9672,163.875,163.875,69,2026-09-22 21:40:20.451076
92014,130229,9672,225.8625,225.8625,50,2026-09-22 21:40:20.451076
92015,130230,9672,327.0375,327.0375,46,2026-09-22 21:40:20.451076
92016,130231,9672,214.4625,214.4625,57,2026-09-22 21:40:20.451076
92017,130232,9672,234.4125,234.4125,66,2026-09-22 21:40:20.451076
92018,130233,9672,205.2,205.2,92,2026-09-22 21:40:20.451076
92019,130234,9672,213.0375,213.0375,52,2026-09-22 21:40:20.451076
92020,130237,9672,498.0375,498.0375,16,2026-09-22 21:40:20.451076
92021,130239,9611,106.1625,106.1625,173,2026-09-22 21:40:20.451076
92022,130240,9611,106.1625,106.1625,88,2026-09-22 21:40:20.451076
92023,130241,9611,106.1625,106.1625,113,2026-09-22 21:40:20.451076
92024,130244,9611,129.675,129.675,60,2026-09-22 21:40:20.451076
92025,130245,9611,131.1,131.1,50,2026-09-22 21:40:20.451076
92026,130246,9611,165.3,165.3,87,2026-09-22 21:40:20.451076
92027,130248,9611,219.45,219.45,104,2026-09-22 21:40:20.451076
92028,130249,9611,327.0375,327.0375,55,2026-09-22 21:40:20.451076
92029,130250,9611,196.65,196.65,97,2026-09-22 21:40:20.451076
92030,130251,9611,213.0375,213.0375,31,2026-09-22 21:40:20.451076
